Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
wooden-handicraft,Wooden Handicraft,"<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like).</p>
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</p>
[new_products]300[/new_products] [short_description]
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English.</p>
[/short_description] [product_description]
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like).</p>
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</p>
[/product_description]",Vendor 2,Uncategorized,Type 2,"gold, gray, l, m, magenta, maroon, navy, xl, xxl",true,Size,m,,Color,gold,,,,,'1110,0.0,shopify,12,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/11_13b8c208-42f4-44fe-bb39-2b00c8ee3151.jpg?v=1725792380,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
wooden-handicraft,,,,,,,,,m,,,gray,,,,,'1111,0.0,shopify,6,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/2_9f4f13a9-0fc1-415e-80df-a89649b34a78.jpg?v=1725792380,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,m,,,magenta,,,,,'1112,0.0,shopify,8,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/16.jpg?v=1725792381,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,m,,,maroon,,,,,'1113,0.0,shopify,3,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/7_034a8ab0-20ab-4f21-bafc-4f87269124c8.jpg?v=1725792381,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,m,,,navy,,,,,'1114,0.0,shopify,10,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/8_e3914b0f-d033-4826-a882-b9cb134c4ab0.jpg?v=1725792381,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,l,,,gold,,,,,'1115,0.0,shopify,12,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/4_8a139c21-25cd-4676-9ac0-ea898a26a720.jpg?v=1725792380,6,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,l,,,gray,,,,,'1116,0.0,shopify,15,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,l,,,magenta,,,,,'1117,0.0,shopify,14,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,l,,,maroon,,,,,'1118,0.0,shopify,10,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,l,,,navy,,,,,'1119,0.0,shopify,10,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,xl,,,gold,,,,,'1120,0.0,shopify,10,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,xl,,,gray,,,,,'1121,0.0,shopify,15,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,xl,,,magenta,,,,,'1122,0.0,shopify,11,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,xl,,,maroon,,,,,'1123,0.0,shopify,13,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,xl,,,navy,,,,,'1124,0.0,shopify,14,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,xxl,,,gold,,,,,'1125,0.0,shopify,9,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,xxl,,,gray,,,,,'1126,0.0,shopify,7,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,xxl,,,magenta,,,,,'1127,0.0,shopify,8,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,xxl,,,maroon,,,,,'1128,0.0,shopify,5,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-handicraft,,,,,,,,,xxl,,,navy,,,,,'1129,0.0,shopify,6,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
extra-powerful-pc-cooler-1,Extra Powerful PC Cooler,"<p>As opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like. It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters</p>
<p>If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc</p>
[product_video]2df62ekI9UY[/product_video]",Vendor 11,Uncategorized,Type 11,"black, navy, pink, purple, violet",true,Color,navy,,,,,,,,'9911,0.0,shopify,1,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_4.jpg?v=1725979724,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
extra-powerful-pc-cooler-1,,,,,,,,,purple,,,,,,,,'9912,0.0,shopify,2,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_2.jpg?v=1725979724,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
extra-powerful-pc-cooler-1,,,,,,,,,violet,,,,,,,,'9913,0.0,shopify,3,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_3.jpg?v=1725979724,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
extra-powerful-pc-cooler-1,,,,,,,,,black,,,,,,,,'9914,0.0,shopify,4,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_1.jpg?v=1725979724,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
extra-powerful-pc-cooler-1,,,,,,,,,pink,,,,,,,,'9915,0.0,shopify,5,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_6.jpg?v=1725979724,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-smart-laptop-2,Pronix Smart Laptop,"<p>A long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like.</p>
<p>Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.</p>
<p><img src=""//cdn.shopify.com/s/files/1/0082/5078/5910/files/mens-t-shirt-size-chart_ed0b1fdd-271a-4221-9d65-41a27bf4c685_2048x2048.png?v=1538311686"" alt=""""></p>",Vendor 10,Uncategorized,Type 10,"gold, gray, magenta, maroon, white",true,Color,white,,,,,,,,'1510,0.0,,1,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_6.jpg?v=1725979724,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
pronix-smart-laptop-2,,,,,,,,,gold,,,,,,,,'1511,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_8.jpg?v=1725979724,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-smart-laptop-2,,,,,,,,,gray,,,,,,,,'1512,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_12.jpg?v=1725979724,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-smart-laptop-2,,,,,,,,,magenta,,,,,,,,'1513,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_11.jpg?v=1725979724,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-smart-laptop-2,,,,,,,,,maroon,,,,,,,,'1514,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_7.jpg?v=1725979724,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-stylish-chair,Wooden Stylish Chair,"<p>A long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like.</p>
<p>Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.</p>
<p><img src=""//cdn.shopify.com/s/files/1/0082/5078/5910/files/mens-t-shirt-size-chart_ed0b1fdd-271a-4221-9d65-41a27bf4c685_2048x2048.png?v=1538311686"" alt=""""></p>",Vendor 10,Uncategorized,Type 10,"gold, gray, magenta, maroon, white",true,Color,white,,,,,,,,'1510,0.0,,1,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/2_1950a875-ff06-441c-92a7-039fb63fb0ae.jpg?v=1725792944,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
wooden-stylish-chair,,,,,,,,,gold,,,,,,,,'1511,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/2_1_b31bf431-bfc2-47e1-820b-2ce2341ca3e7.jpg?v=1725792944,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-stylish-chair,,,,,,,,,gray,,,,,,,,'1512,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/10_1_9201b436-8c46-4571-a409-b8483ce8b2a1.jpg?v=1725792944,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-stylish-chair,,,,,,,,,magenta,,,,,,,,'1513,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/9_1_94fd5eb0-ea46-4455-9476-393b229aa366.jpg?v=1725792944,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-stylish-chair,,,,,,,,,maroon,,,,,,,,'1514,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/10_367b453c-e9ed-47c1-b64f-4af1bd978995.jpg?v=1725792944,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
wooden-stylish-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/9_7895abbb-b2be-4953-832e-f669ceeba245.jpg?v=1725792944,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimalist-beard-mug,Minimalist Beard Mug,"<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[new_products]300[/new_products] [short_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia,</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",Vendor 1,Uncategorized,Type 1,"blue, green, l, m, red, s, white, xl, yellow",true,Size,s,,Color,red,,,,,'1510,0.0,shopify,10,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/16.jpg?v=1725792381,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
minimalist-beard-mug,,,,,,,,,s,,,green,,,,,'1511,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/7_034a8ab0-20ab-4f21-bafc-4f87269124c8.jpg?v=1725792381,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,s,,,blue,,,,,'1512,0.0,shopify,10,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/8_e3914b0f-d033-4826-a882-b9cb134c4ab0.jpg?v=1725792381,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,s,,,yellow,,,,,'1513,0.0,shopify,7,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/3_d9314526-4a1c-470d-a47b-ee7641f6cedb.jpg?v=1725792381,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,s,,,white,,,,,'1514,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/10_02c01a03-6618-44d9-a477-9214b6eca514.jpg?v=1725792380,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,m,,,red,,,,,'1515,0.0,shopify,5,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,m,,,green,,,,,'1516,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,m,,,blue,,,,,'1517,0.0,shopify,9,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,m,,,yellow,,,,,'1518,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,m,,,white,,,,,'1519,0.0,shopify,4,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,l,,,red,,,,,'1520,0.0,shopify,3,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,l,,,green,,,,,'1521,0.0,shopify,0,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,l,,,blue,,,,,'1522,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,l,,,yellow,,,,,'1523,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,l,,,white,,,,,'1524,0.0,shopify,10,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,xl,,,red,,,,,'1525,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,xl,,,green,,,,,'1526,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,xl,,,blue,,,,,'1527,0.0,shopify,9,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,xl,,,yellow,,,,,'1528,0.0,shopify,7,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minimalist-beard-mug,,,,,,,,,xl,,,white,,,,,'1529,0.0,shopify,5,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,Pronix Camera,"<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[new_products]300[/new_products] [short_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia,</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",Vendor 1,Uncategorized,Type 1,"blue, green, l, m, red, s, white, xl, yellow",true,Size,s,,Color,red,,,,,'1510,0.0,shopify,10,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_1.jpg?v=1725979724,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
pronix-camera,,,,,,,,,s,,,green,,,,,'1511,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_6.jpg?v=1725979724,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,s,,,blue,,,,,'1512,0.0,shopify,10,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_8.jpg?v=1725979724,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,s,,,yellow,,,,,'1513,0.0,shopify,7,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_12.jpg?v=1725979724,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,s,,,white,,,,,'1514,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0701/8899/0684/files/ele_11.jpg?v=1725979724,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,m,,,red,,,,,'1515,0.0,shopify,5,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,m,,,green,,,,,'1516,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,m,,,blue,,,,,'1517,0.0,shopify,9,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,m,,,yellow,,,,,'1518,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,m,,,white,,,,,'1519,0.0,shopify,4,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,l,,,red,,,,,'1520,0.0,shopify,3,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,l,,,green,,,,,'1521,0.0,shopify,0,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,l,,,blue,,,,,'1522,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,l,,,yellow,,,,,'1523,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,l,,,white,,,,,'1524,0.0,shopify,10,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,xl,,,red,,,,,'1525,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,xl,,,green,,,,,'1526,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,xl,,,blue,,,,,'1527,0.0,shopify,9,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,xl,,,yellow,,,,,'1528,0.0,shopify,7,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pronix-camera,,,,,,,,,xl,,,white,,,,,'1529,0.0,shopify,5,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
